orig_spec_file_name,plate,mjd,fiberid,feh_sspp_single,error_feh_sspp_single,feh_rrlfe_single,error_feh_rrlfe_single
spec-1995-53415-0498g002.dat,1995,53415,0498,-2.327,0.133,-1.7221516014884943,0.0118541415951814
spec-1995-53415-0637g001.dat,1995,53415,0637,,,-1.719251570902634,0.0123172509247122
spec-1996-53436-0071g001.dat,1996,53436,0071,-1.303,0.007,-1.656694110362856,0.0117016691800805
spec-1997-53442-0631g001.dat,1997,53442,0631,-1.365,0.022,-1.5876219031628105,0.0103188334738803
spec-1997-53442-0631g002.dat,1997,53442,0631,,,-1.465748196091557,0.0176590282033183
spec-1998-53433-0331g001.dat,1998,53433,0331,,,-1.7493070318998083,0.0107634429844484
spec-1998-53433-0402g001.dat,1998,53433,0402,-1.864,0.055,-1.5626838958650722,0.0130121982780342
spec-1999-53503-0173g001.dat,1999,53503,0173,,,-2.0026951497650085,0.0101204299574307
spec-2000-53495-0344g001.dat,2000,53495,0344,-1.761,0.052,-2.297314308972867,0.0091691353037998
spec-2000-53495-0344g002.dat,2000,53495,0344,-1.645,0.049,-2.165994096552115,0.0099755728762469
spec-2001-53493-0153g001.dat,2001,53493,0153,-1.249,0.051,-1.639928708877275,0.0110876998063671
spec-2001-53493-0180g001.dat,2001,53493,0180,,,-2.0050600452116263,0.0099670504614932
spec-2004-53737-0004g001.dat,2004,53737,0004,,,-0.2355477066440583,0.0129533359966737
spec-2004-53737-0088g001.dat,2004,53737,0088,-1.207,0.087,-1.7253111023306555,0.0109592594753342
spec-2004-53737-0310g001.dat,2004,53737,0310,-1.373,0.05,-1.992388126826064,0.0102796079542418
spec-2004-53737-0310g002.dat,2004,53737,0310,-2.441,0.057,-1.821918221897544,0.0118139273221048
spec-2004-53737-0373g001.dat,2004,53737,0373,-1.111,0.013,-1.857466019136139,0.013074013147409
spec-2005-53472-0110g001.dat,2005,53472,0110,-1.581,0.074,-1.648096969573099,0.010483226977035
spec-2006-53476-0236g001.dat,2006,53476,0236,,,-2.4906102277357243,0.0093722612156542
spec-2006-53476-0253g001.dat,2006,53476,0253,,,-1.5667988228849548,0.0101726975272556
spec-2009-53904-0191g001.dat,2009,53904,0191,-1.851,0.003,-1.640779675532114,0.0109559870049833
spec-2010-53495-0056g001.dat,2010,53495,0056,-1.001,0.063,-1.354005305215685,0.0116311644789586
spec-2012-53493-0102g001.dat,2012,53493,0102,,,-2.216028103519908,0.010554660916032
spec-2013-53818-0026g001.dat,2013,53818,0026,,,-1.6048003878424528,0.0101915450319769
spec-2013-53818-0026g002.dat,2013,53818,0026,,,-1.396274113598356,0.0097503586539596
spec-2013-53818-0415g001.dat,2013,53818,0415,,,-1.9424238782708303,0.0099528525674561
spec-2019-53430-0489g001.dat,2019,53430,0489,-2.064,0.054,-2.6617686632359505,0.0108123340763732
spec-2020-53431-0044g001.dat,2020,53431,0044,-1.068,0.066,-1.4673639580508842,0.0101077901911865
spec-2022-53827-0093g001.dat,2022,53827,0093,-1.383,0.11,-1.1733974319962923,0.0118101805243555
spec-2022-53827-0623g001.dat,2022,53827,0623,,,-1.307862518216944,0.0110751682957218
spec-2022-53827-0623g002.dat,2022,53827,0623,,,-1.700514755923095,0.0171498533861318
spec-2023-53851-0019g001.dat,2023,53851,0019,-1.247,0.1,-1.473529698167782,0.0104944897709007
spec-2023-53851-0324g001.dat,2023,53851,0324,-1.751,0.064,-1.9290271891975683,0.0110072613997325
spec-2023-53851-0357g001.dat,2023,53851,0357,,,-2.1852285939666527,0.0121531939520293
spec-2024-53503-0419g001.dat,2024,53503,0419,,,-2.151031177847147,0.0110629362765496
spec-2025-53431-0246g001.dat,2025,53431,0246,,,-2.134416060597512,0.0101218100035001
spec-2028-53818-0382g001.dat,2028,53818,0382,-1.361,0.06,-1.6860831168992427,0.0104021301132477
spec-2030-53499-0055g001.dat,2030,53499,0055,,,-2.2890959195553746,0.0145335765656783
spec-2030-53499-0055g002.dat,2030,53499,0055,,,-2.1542383177804307,0.0169786648710788
spec-2032-53815-0190g001.dat,2032,53815,0190,-1.775,0.077,-1.9688293625629405,0.0109616726234341
spec-2032-53815-0190g002.dat,2032,53815,0190,,,-2.0182150821563187,0.0104137140026731
spec-2033-53476-0627g001.dat,2033,53476,0627,,,-2.0513165430191536,0.0105471979768649
spec-2034-53466-0568g001.dat,2034,53466,0568,-1.41,0.075,-1.914156793172959,0.0103037815936568
spec-2035-53436-0325g001.dat,2035,53436,0325,-1.355,0.048,-1.8993949073843976,0.0111524222921097
spec-2035-53436-0437g001.dat,2035,53436,0437,-1.755,0.154,-2.0720130742613048,0.0101660417064285
spec-2036-53446-0626g001.dat,2036,53446,0626,,,-1.8905293266755008,0.0109963776903571
spec-2040-53384-0023g003.dat,2040,53384,0023,-2.127,0.144,0.1289870199828975,0.0164431501290653
spec-2041-53387-0441g001.dat,2041,53387,0441,-1.648,0.059,-1.9394643568617096,0.0106844510520942
spec-2041-53387-0441g002.dat,2041,53387,0441,-1.617,0.045,-2.085912850376887,0.0096739254682862
spec-2042-53378-0373g001.dat,2042,53378,0373,,,-2.320465525457998,0.0106106071522092
spec-2042-53378-0373g002.dat,2042,53378,0373,-2.076,0.083,-2.556635502376678,0.0086694377718068
spec-2046-53327-0289g001.dat,2046,53327,0289,-1.225,0.092,-1.5112728249390486,0.0108680363539375
spec-2046-53327-0289g002.dat,2046,53327,0289,-1.39,0.109,-1.5128908049871537,0.0116996905669729
spec-2047-53732-0479g001.dat,2047,53732,0479,-2.103,0.03,-2.1538394280405133,0.0112832885479059
spec-2049-53350-0394g001.dat,2049,53350,0394,-1.328,0.057,-1.463547928498052,0.0101460119047453
spec-2049-53350-0566g002.dat,2049,53350,0566,-1.689,0.058,-1.8755961931500789,0.010744981387307
spec-2049-53350-0566g003.dat,2049,53350,0566,-1.504,0.043,-1.729415651928818,0.010283495882285
spec-2053-53446-0609g001.dat,2053,53446,0609,,,-1.392618558798209,0.0119219368898913
spec-2053-53446-0639g001.dat,2053,53446,0639,-1.641,0.072,-1.8355115686247512,0.0104485170148306
spec-2053-53446-0639g002.dat,2053,53446,0639,,,-1.8297450874775647,0.0108275469435039
spec-2056-53463-0254g001.dat,2056,53463,0254,,,0.1253508181679314,0.0188952007181931
spec-2056-53463-0453g001.dat,2056,53463,0453,,,-1.7414034811805372,0.0211758645702596
spec-2056-53463-0453g002.dat,2056,53463,0453,,,-1.6707468977832507,0.0142432930764056
spec-2056-53463-0596g001.dat,2056,53463,0596,,,-1.9995910502034768,0.010431257383309
spec-2057-53816-0103g001.dat,2057,53816,0103,-1.519,0.033,-1.3228844537757574,0.0104359354085843
spec-2057-53816-0103g002.dat,2057,53816,0103,-0.937,0.02,-0.9881654033375986,0.0109700916490152
spec-2062-53381-0614g001.dat,2062,53381,0614,,,-1.5461315212521525,0.0115202888266272
spec-2064-53341-0522g002.dat,2064,53341,0522,-1.882,0.032,-2.7177722727982125,0.0111816218987082
spec-2064-53341-0522g003.dat,2064,53341,0522,,,-2.2059934430031976,0.0092260060883047
spec-2064-53341-0522g004.dat,2064,53341,0522,,,-1.7282354698436824,0.0109287413373388
spec-2066-53349-0436g001.dat,2066,53349,0436,-1.856,0.023,-1.8404059613483497,0.0115031575274574
spec-2083-53359-0565g002.dat,2083,53359,0565,-1.438,0.03,-1.633703063991229,0.0105478902403662
spec-2083-53359-0581g001.dat,2083,53359,0581,,,-1.7220252040046828,0.010216418443519
spec-2085-53379-0039g001.dat,2085,53379,0039,,,-2.1390528875640418,0.012188306196203
spec-2085-53379-0039g002.dat,2085,53379,0039,-1.518,0.063,-0.8314503044378698,0.0102665600285917
spec-2086-53401-0008g001.dat,2086,53401,0008,,,-1.9661975398510243,0.0112876325205678
spec-2087-53415-0369g001.dat,2087,53415,0369,-2.206,0.119,-2.3822622665314315,0.0091649724281144
spec-2087-53415-0538g001.dat,2087,53415,0538,,,-1.8921394425198208,0.0172453208099945
spec-2087-53415-0538g002.dat,2087,53415,0538,-2.458,0.047,-2.200013651716764,0.0119224074841841
spec-2091-53447-0057g001.dat,2091,53447,0057,,,-2.5078240322577336,0.0126091270788983
spec-2091-53447-0057g002.dat,2091,53447,0057,-2.643,0.082,-2.557968209984736,0.013186852205754
spec-2091-53447-0135g001.dat,2091,53447,0135,,,-2.0604620402037503,0.0113478954791963
spec-2091-53447-0135g002.dat,2091,53447,0135,,,-2.1261096520786937,0.0109258639100616
spec-2093-53818-0018g001.dat,2093,53818,0018,,,-2.150317516001922,0.0095549647435827
spec-2093-53818-0389g001.dat,2093,53818,0389,,,-2.4896666785803987,0.0092218654530314
spec-2099-53469-0445g001.dat,2099,53469,0445,,,-1.5672341443360378,0.0110361331078769
spec-2099-53469-0445g002.dat,2099,53469,0445,-2.376,0.066,-2.079384937210788,0.0096135444838882
spec-2099-53469-0487g001.dat,2099,53469,0487,,,-1.2902324231950395,0.0142480760318568
spec-2099-53469-0487g002.dat,2099,53469,0487,-1.196,0.047,-1.2934988766345628,0.0111832277271722
spec-2103-53467-0124g001.dat,2103,53467,0124,-1.533,0.012,-1.823141039718456,0.0100591146881065
spec-2107-53786-0003g001.dat,2107,53786,0003,,,-1.3314523353251058,0.0108950079816345
spec-2107-53786-0420g001.dat,2107,53786,0420,-1.407,0.075,-1.701132607555098,0.010056761257968
spec-2110-53467-0129g001.dat,2110,53467,0129,-1.032,0.086,-1.41086644503289,0.0097744934405037
spec-2112-53534-0521g001.dat,2112,53534,0521,-1.309,0.033,-1.712655111195506,0.0103023565634135
spec-2116-53854-0362g001.dat,2116,53854,0362,-1.52,0.056,-1.7566015541514617,0.0105162478901962
spec-2116-53854-0362g002.dat,2116,53854,0362,-1.367,0.101,-1.4552284385754837,0.0102691402027424
spec-2116-53854-0362g003.dat,2116,53854,0362,,,-2.439392658557551,0.0157805004880434
spec-2116-53854-0480g003.dat,2116,53854,0480,,,-1.6216571120985923,0.0109272632493085
spec-2118-53820-0088g001.dat,2118,53820,0088,,,-2.948195072536472,0.0173861534757186
spec-2119-53792-0520g001.dat,2119,53792,0520,-2.17,0.067,-1.1997753985324624,0.0102366848895571
spec-2124-53770-0241g001.dat,2124,53770,0241,-1.895,0.057,-2.408859714791083,0.0084550822541884
spec-2124-53770-0610g001.dat,2124,53770,0610,-1.594,0.004,-1.5879693804579975,0.0107885197108176
spec-2124-53770-0610g002.dat,2124,53770,0610,,,-1.515669268086259,0.0104307725406923
spec-2125-53795-0422g001.dat,2125,53795,0422,-2.145,0.094,-2.3887888348113684,0.0109802139461233
spec-2126-53794-0518g001.dat,2126,53794,0518,-1.363,0.037,-1.6331712037740789,0.0101307629424522
spec-2128-53800-0194g001.dat,2128,53800,0194,,,-2.184016081823476,0.0102125839353836
spec-2128-53800-0194g002.dat,2128,53800,0194,,,-2.001255349836249,0.010356691026723
spec-2128-53800-0194g003.dat,2128,53800,0194,,,-2.005782891430926,0.0128770812830497
spec-2129-54252-0055g001.dat,2129,54252,0055,,,-1.6340350260544936,0.011153155016342
spec-2129-54252-0055g002.dat,2129,54252,0055,-1.669,0.027,-2.331949608762819,0.0097933030936665
spec-2130-53881-0467g001.dat,2130,53881,0467,,,-1.9408318147362291,0.0103539482773946
spec-2137-54206-0052g001.dat,2137,54206,0052,-1.666,0.026,-2.263814989162777,0.0094632285205985
spec-2137-54206-0261g001.dat,2137,54206,0261,-1.473,0.046,-1.4120011265565415,0.0255317688670583
spec-2140-53858-0242g002.dat,2140,53858,0242,,,-1.2371660235525268,0.0095306230793819
spec-2140-53858-0326g001.dat,2140,53858,0326,-1.257,0.087,-1.3517138438945135,0.0110495466698025
spec-2140-53858-0326g002.dat,2140,53858,0326,,,-1.660984379174621,0.01006001543015
spec-2145-54212-0489g001.dat,2145,54212,0489,,,-1.4972558339716706,0.0098880038717842
spec-2145-54212-0489g002.dat,2145,54212,0489,,,-1.5427183716047703,0.0114686998190987
spec-2145-54212-0489g004.dat,2145,54212,0489,,,-1.5190984775661387,0.0116594903220047
spec-2147-53491-0631g001.dat,2147,53491,0631,-1.131,0.028,-2.068719284481414,0.0123998030903229
spec-2148-54526-0531g001.dat,2148,54526,0531,,,-1.9270645084963367,0.0116861202943153
spec-2148-54526-0531g002.dat,2148,54526,0531,,,-1.915552698314296,0.0112422305927831
spec-2148-54526-0531g003.dat,2148,54526,0531,,,-1.779652347580316,0.0110280282877081
spec-2149-54509-0330g001.dat,2149,54509,0330,-1.816,0.024,-1.7844643202549175,0.0190657156755699
spec-2149-54509-0330g002.dat,2149,54509,0330,,,-1.771467821120639,0.0179780302180563
spec-2149-54509-0427g001.dat,2149,54509,0427,-2.097,0.029,-2.130997201468072,0.0094618501856653
spec-2150-54510-0468g001.dat,2150,54510,0468,-1.909,0.013,-1320.001093339772,-999.0
spec-2150-54510-0468g002.dat,2150,54510,0468,-1.873,0.094,-1320.001093339772,-999.0
spec-2150-54510-0468g003.dat,2150,54510,0468,-1.969,0.052,-1.3930869988111385,0.0108984867841696
spec-2152-53874-0147g001.dat,2152,53874,0147,-2.805,0.032,-2.928877179739841,0.0161899125366182
spec-2154-54539-0205g001.dat,2154,54539,0205,,,-0.3181745134666294,0.0121601520171158
spec-2154-54539-0234g001.dat,2154,54539,0234,,,-2.2285238153442184,0.0095103916598007
spec-2159-54328-0177g001.dat,2159,54328,0177,,,-2.19412082826534,0.0093131137592682
spec-2159-54328-0414g001.dat,2159,54328,0414,-2.805,0.038,-3.066828656011898,
spec-2159-54328-0446g001.dat,2159,54328,0446,,,-0.6334322733530657,0.0120030808542214
spec-2159-54328-0517g001.dat,2159,54328,0517,-1.227,0.046,-1.292065007168977,0.0111491392488447
spec-2159-54328-0517g002.dat,2159,54328,0517,-1.214,0.022,-1.3840686480643205,0.0109803949806509
spec-2162-54207-0437g001.dat,2162,54207,0437,-1.341,0.021,-1.3213163177237022,0.0097026021937647
spec-2163-53823-0415g001.dat,2163,53823,0415,-1.163,0.032,-1.3875190930026318,0.0108693750961531
spec-2164-53886-0259g001.dat,2164,53886,0259,,,-1.751163487778376,0.0109090428377278
spec-2164-53886-0627g001.dat,2164,53886,0627,-1.962,0.124,-2.5940421251059824,0.0088826035279434
spec-2164-53886-0627g002.dat,2164,53886,0627,-2.355,0.098,-2.098399787644376,0.0099314090502505
spec-2172-54230-0463g001.dat,2172,54230,0463,,,-1.8969957572088865,0.0110649304345502
spec-2172-54230-0463g002.dat,2172,54230,0463,,,-1.8758657010828088,0.0100406960633945
spec-2173-53874-0237g001.dat,2173,53874,0237,-0.733,0.069,-1320.001093339772,-999.0
spec-2173-53874-0276g001.dat,2173,53874,0276,,,-1.392582454600408,0.0129087003877091
spec-2175-54612-0105g001.dat,2175,54612,0105,,,-2.62564154975322,0.0082904607363107
spec-2175-54612-0105g003.dat,2175,54612,0105,,,-1.485543209429101,0.0115136342134531
spec-2175-54612-0105g004.dat,2175,54612,0105,,,-2.359043343301195,0.0086206921340373
spec-2175-54612-0147g001.dat,2175,54612,0147,-1.255,0.041,-1.298020023338729,0.0108639970198363
spec-2175-54612-0147g002.dat,2175,54612,0147,,,-1.1759289957009815,0.0114379855602894
spec-2175-54612-0147g003.dat,2175,54612,0147,-1.388,0.028,-1.367254949945124,0.0165746394796618
spec-2175-54612-0147g004.dat,2175,54612,0147,,,-1.2129604399974248,0.0111545006422143
spec-2175-54612-0280g001.dat,2175,54612,0280,-2.185,0.107,-1320.001093339772,-999.0
spec-2175-54612-0280g002.dat,2175,54612,0280,,,-1320.001093339772,-999.0
spec-2175-54612-0356g001.dat,2175,54612,0356,,,-1.552924717042507,0.0100130236607598
spec-2175-54612-0356g002.dat,2175,54612,0356,,,-1.5305436488477753,0.0099955757810636
spec-2175-54612-0356g003.dat,2175,54612,0356,-1.219,0.071,-1.5972835806606778,0.010682005931409
spec-2175-54612-0369g001.dat,2175,54612,0369,-1.605,0.037,-1.8453148851177423,0.0101751227039423
spec-2175-54612-0534g001.dat,2175,54612,0534,-1.663,0.064,-2.3196093736345214,0.0099273438999946
spec-2175-54612-0534g002.dat,2175,54612,0534,,,-2.3489528226093923,0.0087270068429194
spec-2175-54612-0564g002.dat,2175,54612,0564,-1.054,0.109,-1.3992987187053212,0.0107283881640613
spec-2175-54612-0564g003.dat,2175,54612,0564,-0.986,0.091,-1.4290487926294686,0.0111518261098889
spec-2175-54612-0564g004.dat,2175,54612,0564,,,-1.3053267428092157,0.0149087689791302
spec-2175-54612-0564g006.dat,2175,54612,0564,-1.247,0.024,-1.140301051584568,0.0108928989237958
spec-2176-54243-0095g001.dat,2176,54243,0095,-2.295,0.054,-2.4205391444077384,0.008288405325932
spec-2176-54243-0095g002.dat,2176,54243,0095,-2.007,0.118,-2.661679982207476,0.0085521399205678
spec-2176-54243-0095g003.dat,2176,54243,0095,-1.932,0.135,-2.323105167960983,0.0093464078247982
spec-2176-54243-0095g004.dat,2176,54243,0095,,,-2.4123171009320425,0.0083331212620768
spec-2176-54243-0615g002.dat,2176,54243,0615,-1.194,0.018,-1.734074389010595,0.0101024709098773
spec-2177-54557-0242g001.dat,2177,54557,0242,,,-1.6997778053649126,0.0101714637756629
spec-2177-54557-0242g002.dat,2177,54557,0242,,,-1.536221617308112,0.0103675672846475
spec-2177-54557-0242g003.dat,2177,54557,0242,,,-1.4999657247534095,0.0118451278111972
spec-2177-54557-0242g006.dat,2177,54557,0242,,,-1.3624661751981804,0.0104604523249074
spec-2177-54557-0242g007.dat,2177,54557,0242,,,-1.531455260714051,0.0101694871338084
spec-2177-54557-0242g008.dat,2177,54557,0242,,,-1.5996768639183343,0.0132365033423465
spec-2177-54557-0427g001.dat,2177,54557,0427,,,-1.4965764434385014,0.0107060794031318
spec-2177-54557-0427g002.dat,2177,54557,0427,,,-1.4724071365080442,0.0104258304398966
spec-2177-54557-0427g003.dat,2177,54557,0427,-1.071,0.011,-1.3647994648431416,0.0099063302607549
spec-2177-54557-0427g004.dat,2177,54557,0427,,,-1.4137102725252644,0.0099046544258064
spec-2177-54557-0446g002.dat,2177,54557,0446,-1.712,0.024,-1.9557454673397243,0.0102566906441553
spec-2177-54557-0446g006.dat,2177,54557,0446,-1.711,0.053,-2.143269013979559,0.0094149600698032
spec-2177-54557-0578g001.dat,2177,54557,0578,-0.945,0.022,-1.5614218045930095,0.0099860409831647
spec-2177-54557-0578g002.dat,2177,54557,0578,,,-1.4983222926566715,0.0105609499440885
spec-2177-54557-0578g005.dat,2177,54557,0578,,,-1.5707427532824605,0.0100273884748429
spec-2178-54629-0144g001.dat,2178,54629,0144,,,-2.113630997620024,0.0094975749267766
spec-2178-54629-0155g001.dat,2178,54629,0155,,,-1.6942871748606927,0.0154554761634764
spec-2178-54629-0155g002.dat,2178,54629,0155,-1.648,0.006,-1.6596739538956349,0.0119905410989051
spec-2178-54629-0294g001.dat,2178,54629,0294,-1.859,0.032,-1.842311707365018,0.010667776519571
spec-2180-54613-0265g002.dat,2180,54613,0265,-2.115,0.157,0.4734638723400537,0.0167928241721285
spec-2180-54613-0323g001.dat,2180,54613,0323,-2.026,0.047,-1.76447836237275,0.0136883291958099
spec-2180-54613-0323g002.dat,2180,54613,0323,-2.116,0.013,-2.5532372208525214,0.0080404505678874
spec-2181-53524-0188g001.dat,2181,53524,0188,,,-1.363420448667114,0.0110621239568712
spec-2182-53905-0263g001.dat,2182,53905,0263,,,-1.5879476361859846,0.0120635015866159
spec-2183-53536-0305g001.dat,2183,53536,0305,,,-1.753250400023155,0.0111695758258918
spec-2183-53536-0444g001.dat,2183,53536,0444,-1.629,0.045,-2.2806378644255445,0.00889107608582
spec-2183-53536-0532g001.dat,2183,53536,0532,-1.545,0.07,-1.5446106217234354,0.0118881664318299
spec-2183-53536-0532g002.dat,2183,53536,0532,,,-1.5168778725727194,0.0144735968778874
spec-2185-53532-0335g001.dat,2185,53532,0335,-1.672,0.125,-1.4520623256079728,0.0106193286674405
spec-2186-54327-0381g001.dat,2186,54327,0381,,,-1.7390797605289112,0.0111643056260992
spec-2187-54270-0523g002.dat,2187,54270,0523,-1.803,0.039,-1.8999146595513372,0.0103988789045493
spec-2187-54270-0523g005.dat,2187,54270,0523,-1.639,0.168,-2.034709822558619,0.0103364476574411
spec-2191-54621-0239g002.dat,2191,54621,0239,,,-1.8350295149654168,0.010535141468612
spec-2191-54621-0239g003.dat,2191,54621,0239,,,-1.804143011599028,0.0109775173828358
spec-2198-53918-0143g001.dat,2198,53918,0143,-1.063,0.089,-1.1298669417001477,0.011721161915545
spec-2198-53918-0143g002.dat,2198,53918,0143,,,-0.9957298440006336,0.010912294188299
spec-2201-53904-0638g001.dat,2201,53904,0638,-1.278,0.041,-1.4914310275683111,0.0103781036447343
spec-2202-53566-0022g001.dat,2202,53566,0022,,,-1.0497614662769583,0.0163759879061772
spec-2202-53566-0022g003.dat,2202,53566,0022,,,-1.0651562626546676,0.0110942919753568
spec-2202-53566-0421g001.dat,2202,53566,0421,-0.975,0.027,-1.7383890519577174,0.0112835337934312
spec-2202-53566-0421g002.dat,2202,53566,0421,,,-1.7252494199429296,0.0100577430965884
spec-2204-53877-0114g001.dat,2204,53877,0114,-1.574,0.065,-1.9470347228688245,0.0109861829547431
spec-2204-53877-0511g001.dat,2204,53877,0511,,,-1.752840141780709,0.0104556491010407
spec-2204-53877-0636g001.dat,2204,53877,0636,,,-1.1708147517797078,0.0203404409797843
spec-2204-53877-0636g002.dat,2204,53877,0636,-1.327,0.022,-1.3670475175581036,0.0159989539149221
spec-2204-53877-0636g003.dat,2204,53877,0636,-1.262,0.004,-1.294657299977572,0.0119373500712728
spec-2205-53793-0398g001.dat,2205,53793,0398,-1.239,0.031,-1.0373960754013911,0.0099398150651379
spec-2205-53793-0398g002.dat,2205,53793,0398,,,-1.4643196616841547,0.0099633709724288
spec-2207-53558-0312g001.dat,2207,53558,0312,-0.976,0.069,-1.1448923226878456,0.0103082310865992
