orig_spec_file_name,feh_liu,error_feh_liu,feh_rrlfe,error_feh_rrlfe
spec-56424-HD164719N421420M01_sp04-024.dat,-1.695,0.121,-1.5932386610781828,0.0108260225227389
spec-56424-HD164719N421420M01_sp09-213.dat,-1.938,0.075,-0.1019362261398568,0.0159372002868685
spec-57486-HD160846N445605M01_sp07-239.dat,-999.0,-999.0,-0.146137036092019,0.0126845928757648
spec-57908-HD162523N423112B02_sp15-133.dat,-1.399,0.083,-1.4462705323124494,0.0112401726082171
spec-57486-HD160846N445605M01_sp08-058.dat,-999.0,-999.0,-2.0757465780418705,0.0103678258402942
spec-57908-HD162523N423112B02_sp16-234.dat,-1.4,-999.0,-1.224785113258129,0.0111222033366831
spec-57486-HD160846N445605M01_sp06-058.dat,-1.4,-999.0,-1.298434783636003,0.0158646132641131
spec-57486-HD160846N445605M01_sp03-165.dat,-2.266,-999.0,-2.6490437928617845,0.0127229314978324
spec-57486-HD160846N445605M01_sp04-233.dat,-999.0,-999.0,-1.6386610997513371,0.010829877476503
spec-57486-HD160846N445605M01_sp13-006.dat,-1.859,0.113,-1.0467499362531223,0.0110133250828574
spec-57486-HD160846N445605M01_sp09-199.dat,-1.999,0.092,-1.7620436974834917,0.0100628876263057
spec-57486-HD160846N445605M01_sp12-163.dat,-2.28,0.134,-1320.001093339772,-999.0
spec-56435-HD161911N490217B01_sp06-150.dat,-1.233,0.076,-1.7290174067978563,0.0101193448546638
spec-58609-HD161911N490217M01_sp03-175.dat,-1.899,0.088,-1.950424861333284,0.0099325905914892
spec-57447-HD161911N490217V01_sp11-186.dat,-1.879,0.103,-2.602339043239035,0.0154356028934545
spec-57092-HD161547N531412V01_sp01-104.dat,-1.879,0.103,-1.9357140400634776,0.0099563568491364
spec-57457-HD155907N503821B02_sp13-021.dat,-2.412,0.073,-0.1701313772655272,0.0115440039643734
spec-58199-HD161547N531412B02_sp07-190.dat,-1.6,0.122,-1.9684868765260548,0.0102380574700353
spec-57521-HD161547N531412M01_sp05-093.dat,-999.0,-999.0,-1.4577108634631772,0.0100591750140264
spec-56414-HD161547N531412F01_sp03-145.dat,-1.918,0.045,-2.425634007887905,0.0113440484458228
spec-57879-HD165618N524154B02_sp11-192.dat,-1.832,0.135,-2.2455395251411505,0.0089954606457483
spec-56410-HD165618N524154B01_sp11-191.dat,-1.832,0.135,-1.945849296229187,0.0108588069101704
spec-57879-HD165618N524154V01_sp11-191.dat,-1.832,0.135,-2.144017567775488,0.0095570031971593
spec-56412-HD164538N551850B01_sp15-114.dat,-1.3,0.078,-1.4792961405452227,0.0103018179364914
spec-56413-HD171108N563933B01_sp14-014.dat,-2.348,0.086,-2.5457156546909285,0.0080343362515713
spec-56420-HD162136N565237B01_sp14-130.dat,-1.127,0.093,-1.400576103685672,0.0106970094340741
spec-57503-HD162136N565237V01_sp13-122.dat,-999.0,-999.0,-1.4652967585334642,0.0099985615678992
spec-56420-HD162136N565237B01_sp11-233.dat,-2.6,0.167,-2.447742943859613,0.0090255121330435
spec-56420-HD162136N565237B01_sp11-233.dat,-2.6,0.167,-2.447742943859613,0.0090255121330435
spec-57503-HD162136N565237V01_sp11-233.dat,-2.6,0.167,-2.6496655290074544,0.0121391906767162
spec-57503-HD162136N565237V01_sp11-233.dat,-2.6,0.167,-2.6496655290074544,0.0121391906767162
spec-57518-HD171254N002107B01_sp01-001.dat,-999.0,-999.0,-1.2347845464944835,0.0095034596567468
spec-57518-HD171254N002107B01_sp06-049.dat,-999.0,-999.0,-1.5299580529824903,0.0157304951524337
spec-57518-HD171254N002107B01_sp03-206.dat,-999.0,-999.0,-1.479119732247792,0.009901140140042
spec-57526-HD174933N005422V01_sp14-124.dat,-999.0,-999.0,-1.3382138597094588,0.0098972440529197
spec-57482-HD170523N032618B01_sp01-162.dat,-999.0,-999.0,-1.895972023030764,0.0112836139852428
spec-57518-HD171254N002107V01_sp15-035.dat,-999.0,-999.0,-1.5345429233463066,0.0099445329523456
spec-57526-HD174933N005422V01_sp16-153.dat,-999.0,-999.0,-0.3340184597683458,0.0125248819362802
spec-57526-HD174933N005422B01_sp12-008.dat,-999.0,-999.0,1.7023150701593872,0.0298847927133426
spec-57482-HD170523N032618B01_sp04-106.dat,-999.0,-999.0,-1.872816745200629,0.010820016140897
spec-57497-HD170523N032618V01_sp15-193.dat,-999.0,-999.0,-1320.001093339772,-999.0
spec-57483-HD175314N060605V01_sp05-094.dat,-999.0,-999.0,-1.6430609886474827,0.0123875911100109
spec-57482-HD170523N032618B01_sp16-121.dat,-999.0,-999.0,-1.4058134722778042,0.0109281308572798
spec-57497-HD170523N032618V01_sp11-061.dat,-999.0,-999.0,-0.7624196014448581,0.0095503851115053
spec-57873-HD171145N075341V01_sp01-050.dat,-999.0,-999.0,-1.3328605644088645,0.0173090012596353
spec-57133-HD174044N040903V01_sp11-237.dat,-1.577,0.1,-1.978639116800736,0.0117142792640209
spec-57483-HD175314N060605V01_sp03-078.dat,-999.0,-999.0,-1.4210517658582529,0.0106705705289755
spec-56062-B5606205_sp13-202.dat,-0.957,0.096,-1.424133867939169,0.010531062493814
spec-56062-B5606205_sp04-218.dat,-999.0,-999.0,-0.0783064926072299,0.0120482912000751
spec-57483-HD175314N060605V01_sp15-080.dat,-999.0,-999.0,-1.6548295097737349,0.0112918182661071
spec-57120-HD173955N074804V01_sp03-152.dat,-1.52,0.08,-2.006086778077507,0.0108675194110776
spec-57120-HD173955N074804V01_sp14-200.dat,-0.765,0.088,-0.8899106160207009,0.0095923427945904
spec-57867-HD172518N085528V01_sp10-069.dat,-999.0,-999.0,-1.4923656167484929,0.0101816272698762
spec-56800-HD172518N085528B01_sp03-086.dat,-1.509,0.095,-1.21594667497749,0.0108349797342124
spec-56800-HD172518N085528B01_sp13-204.dat,-999.0,-999.0,-0.5117048269004325,0.0115072055650434
spec-56800-HD172518N085528B01_sp13-206.dat,-1.77,0.063,-1.511801869315362,0.0110775551372816
spec-56804-HD173550N120249V01_sp01-222.dat,-1.439,0.124,-0.6346593572544033,0.0113510417792105
spec-56800-HD172518N085528B01_sp13-166.dat,-999.0,-999.0,-1.3051142787500438,0.0096856204705372
spec-56804-HD173550N120249B01_sp05-136.dat,-999.0,-999.0,-1.5286475702261677,0.0111224570770111
spec-56752-HD175009N095053B01_sp16-095.dat,-1.953,0.084,-1.7973493502944304,0.0105134461576449
spec-57091-HD165740N092230V01_sp12-183.dat,-0.835,0.076,-0.7303184012748651,0.0097816106627676
spec-56794-HD172120N133749V01_sp10-232.dat,-0.547,0.1,-0.5759756155554991,0.0104187425478813
spec-58632-GACII257N14B1_sp03-042.dat,-1.483,0.076,-0.9542105186945982,0.0159632842318098
spec-58632-GACII257N14B1_sp03-042.dat,-999.0,-999.0,-0.9542105186945982,0.0159632842318098
spec-56063-B5606304_sp01-009.dat,-1.483,0.076,0.6321026339559963,0.0837125429208352
spec-56063-B5606304_sp01-009.dat,-999.0,-999.0,0.6321026339559963,0.0837125429208352
spec-56065-B5606504_sp01-009.dat,-1.483,0.076,1.004668230670193,0.1469902309366965
spec-56065-B5606504_sp01-009.dat,-999.0,-999.0,1.004668230670193,0.1469902309366965
spec-57134-HD173154N164926V01_sp01-243.dat,-999.0,-999.0,-0.5419501719206314,0.0114487797874827
spec-57528-HD170815N160538V01_sp02-003.dat,-1.333,0.076,-1.3948825608207671,0.0098089575942216
spec-56026-B5602608_sp02-003.dat,-1.333,0.076,-1.359797897499355,0.0111822253679185
spec-57486-HD170710N120733V01_sp11-151.dat,-1.333,0.076,-1.5066700830486337,0.0099491382355605
spec-56794-HD172120N133749V01_sp15-197.dat,-1.27,0.104,-2.0266057476190804,0.0120362113609879
spec-56065-B5606504_sp10-063.dat,-1.236,0.147,-2.0983034264096334,0.0112564752243359
spec-56063-B5606304_sp10-063.dat,-1.236,0.147,-1.6629008187265164,0.0102926981353728
spec-57528-HD170815N160538V01_sp04-128.dat,-999.0,-999.0,-1.6046572137777204,0.0116914877394603
spec-57134-HD173154N164926B01_sp05-169.dat,-1.4,0.076,-1.7806186101109676,0.010138552275841
spec-56026-B5602608_sp04-050.dat,-1.352,0.087,-1.565923506821961,0.0099731610432212
spec-57497-HD175440N181108V01_sp05-232.dat,-999.0,-999.0,-0.3845539172713029,0.0184111368175833
spec-58604-GACII261N16M1_sp09-128.dat,-999.0,-999.0,-1.5498526275160691,0.0114149454364273
spec-57477-HD171933N192146V01_sp07-023.dat,-1.359,0.098,-1.6416271149320385,0.0102507188444809
spec-57134-HD173154N164926V01_sp14-003.dat,-1.359,0.098,-1.55924946734841,0.0104780614533791
spec-57127-HD173704N201531B01_sp07-159.dat,-1.071,0.088,-1.832246691006698,0.0110123755710596
spec-57127-HD173704N201531B01_sp01-108.dat,-1.417,0.076,-1.7411400354440003,0.0100936705873966
spec-56026-B5602608_sp11-209.dat,-2.2,-999.0,-1.3490514413825585,0.0106226987433838
spec-57528-HD170815N160538V01_sp11-209.dat,-2.2,-999.0,-2.2119218079010072,0.0091629706775779
spec-57127-HD173704N201531B01_sp08-241.dat,-1.183,0.076,-1.6486670958426854,0.0124590848547446
spec-57127-HD173704N201531B01_sp14-178.dat,-1.618,0.086,-1.9073713862950128,0.0110428266165327
spec-57519-HD175048N221858B01_sp16-070.dat,-999.0,-999.0,-1.301054338040732,0.0104006141342805
spec-57165-HD174640N254456M01_sp01-150.dat,-2.183,0.076,-1.9227004350303187,0.0113549033492848
spec-56447-HD174640N254456F01_sp01-150.dat,-2.183,0.076,-1.8801051222976453,0.0129064638745667
spec-57527-HD175048N221858V01_sp11-033.dat,-999.0,-999.0,-2.276774723615594,0.0206703578591669
spec-57858-HD174640N254456V01_sp06-025.dat,-999.0,-999.0,-2.649139082883828,0.0126103814930018
spec-56447-HD174640N254456B01_sp06-025.dat,-999.0,-999.0,-2.8202772889915133,0.0136865821311254
spec-56394-HD170956N262719M01_sp07-032.dat,-1.7,0.12,-2.0899933083651523,0.0097668859230981
spec-56394-HD170956N262719M01_sp05-164.dat,-999.0,-999.0,-1.159286495899304,0.0110981975212836
spec-56394-HD170956N262719M01_sp06-026.dat,-1.774,0.098,0.1607464353258439,0.0147350731934114
spec-56096-B5609603_sp14-238.dat,-1.3,0.131,-1.5014362702777742,0.0112244785692069
spec-57865-HD170956N262719M02_sp13-056.dat,-2.041,0.103,0.6104440281451828,0.0759052014929328
spec-56394-HD170956N262719M01_sp13-031.dat,-1.394,0.158,-1.194730844203849,0.0099844119658994
spec-57865-HD170956N262719M02_sp13-047.dat,-1.394,0.158,-2.054407379405706,0.0097092611632221
spec-56737-HD172545N271812V01_sp04-093.dat,-1.25,0.065,-1.8604520977217387,0.0118404922676985
spec-56394-HD170956N262719M01_sp12-201.dat,-0.176,0.125,-0.5221137736293597,0.0151240409202143
spec-56394-HD170956N262719M01_sp11-124.dat,-2.123,0.114,-0.6017104982547934,0.0107904842945986
spec-56394-HD170956N262719M01_sp11-116.dat,-1.966,0.116,-2.3850348979726954,0.0090348590692016
spec-57864-HD170537N293723M02_sp09-233.dat,-1.8,-999.0,-0.8796366239755722,0.0098630770680694
spec-57897-HD171048N321044M02_sp01-231.dat,-1.817,0.098,-1.9708251502339795,0.0104948324226441
spec-58253-HD175745N291452V02_sp15-174.dat,-0.583,0.076,-1.1204533555987295,0.0109416263157102
spec-56767-HD175745N291452V01_sp15-174.dat,-0.583,0.076,-0.9176929850952512,0.0097321968618782
spec-56444-HD174315N325903M01_sp07-229.dat,-999.0,-999.0,-1.045742636626595,0.0137314585655816
spec-58573-HD170537N293723B02_sp11-053.dat,-2.138,0.078,-2.295475752688169,0.0094139999008122
spec-56396-HD165712N321400M01_sp06-107.dat,-2.138,0.078,-0.0360689543071966,0.0148620846173308
spec-56444-HD174315N325903M01_sp07-150.dat,-1.306,0.131,-1.3724100557052217,0.0118571763895763
spec-57869-HD165712N321400M02_sp09-144.dat,-1.698,0.099,-1.4889574972328674,0.0101240630121836
spec-56444-HD174315N325903M01_sp04-064.dat,-0.455,0.136,-0.7845073026267106,0.011513630733966
spec-57909-HD170353N344724B02_sp08-191.dat,-1.482,0.092,2.4633831901516743,0.2329429571298176
spec-56433-HD180353N355813M_sp02-130.dat,-1.017,0.076,-0.841610558920362,0.0107127595672144
spec-57909-HD170353N344724B02_sp03-141.dat,-2.6,0.086,-2.858308554777591,0.015991081679394
spec-57534-HD172411N365522V01_sp10-197.dat,-1.626,-999.0,-1.4519960170481163,0.009949601702382
spec-56389-HD172411N365522B01_sp10-197.dat,-1.626,-999.0,-1.7634523883251738,0.0114351439814428
spec-57909-HD170353N344724B02_sp15-204.dat,-1.497,0.082,-0.4770400743166235,0.0098612446601343
spec-57534-HD172411N365522B02_sp03-063.dat,-999.0,-999.0,-1.398151226200382,0.011263474955965
spec-57534-HD172411N365522V01_sp04-045.dat,-1.4,0.099,-1.539077742009105,0.0099589598730996
spec-56389-HD172411N365522B01_sp04-029.dat,-1.4,0.099,-1.4444424749017255,0.0106230879750205
spec-56389-HD172411N365522B01_sp15-230.dat,-1.4,0.093,-1.8254719844114573,0.0102237357019779
spec-57872-HD170005N390602B01_sp09-095.dat,-1.318,0.081,-1.2408130654880365,0.0111945604836182
spec-56435-HD175209N425125B01_sp10-083.dat,-1.553,0.111,-1.8519049354957116,0.0104872831235092
spec-56435-HD175209N425125B01_sp04-144.dat,-0.962,0.084,-1.1703613482123354,0.0094617215890673
spec-56385-HD171222N434414B01_sp05-059.dat,-0.51,-999.0,-0.4216499049524289,0.0113412852659561
spec-58575-HD171222N434414V01_sp13-226.dat,-999.0,-999.0,-1.4101483785292634,0.0105120495781726
spec-56417-HD170525N462120M01_sp07-114.dat,-1.472,0.088,-2.2175688313895434,0.0099791090341886
spec-56417-HD170525N462120B_sp04-229.dat,-1.363,0.087,-1.2104524516230533,0.0117340019998184
spec-57890-HD170215N493538V01_sp01-144.dat,-2.371,0.095,-2.946074833459074,0.0170050826351014
spec-56410-HD170215N493538B01_sp01-144.dat,-2.371,0.095,-2.170548630735283,0.0099050624592529
spec-56417-HD170525N462120B_sp11-098.dat,-2.371,0.095,-2.5833723670426463,0.0081866906033052
spec-56396-HD172033N481119M01_sp10-134.dat,-1.15,0.205,-1.1039121588011027,0.0097534563548673
spec-56396-HD172033N481119M01_sp03-156.dat,-2.497,0.1,-2.686784347220555,0.008830402186158
spec-56442-HD180049N533743M01_sp10-177.dat,-1.45,0.101,-1.8503913391521076,0.0109660977237544
spec-56397-HD171635N524704M01_sp04-015.dat,-1.476,0.099,-1.831971485819461,0.0106398776209666
spec-56442-HD180049N533743M01_sp04-187.dat,-1.637,0.079,-1320.001093339772,-999.0
spec-57503-HD171635N524704V01_sp15-156.dat,-0.6,-999.0,-0.8610076846060486,0.0102350097688665
spec-56397-HD171635N524704B01_sp15-162.dat,-0.6,-999.0,-0.6010135955013911,0.0110561027002999
spec-57503-HD171635N524704V01_sp11-084.dat,-1.297,0.106,-1.6404544092358804,0.0106487392997294
spec-56397-HD171635N524704M01_sp16-141.dat,-1.726,0.105,-1.8705223743113957,0.0100626838115819
spec-56392-HD173714N554427B01_sp09-018.dat,-1.575,0.093,-1.2971016292374782,0.014636165756641
spec-58220-HD171108N563933M01_sp08-059.dat,-1.574,0.08,-1.370320008932458,0.0099504271344881
spec-56392-HD173714N554427B01_sp16-048.dat,-2.288,0.105,-1.6437475663284276,0.0116407566016407
spec-56413-HD171108N563933B01_sp13-200.dat,-2.288,0.105,-2.138966874002638,0.0094128764925041
spec-57503-HD180114N565803V01_sp15-165.dat,-999.0,-999.0,-0.9350637863543104,0.0092331621671459
spec-57502-HD185413N275434V01_sp05-152.dat,-999.0,-999.0,-0.2511725003225976,0.0117174329029252
spec-57135-HD184021N334104V01_sp01-124.dat,-1.15,0.076,-1.5002321143654975,0.0112063388478118
spec-57535-HD184250N365730B01_sp10-036.dat,-999.0,-999.0,-1.6052842330833323,0.0116823793768112
spec-57527-HD183032N405832V01_sp05-159.dat,-999.0,-999.0,-1.2836877802571791,0.010039950767512
spec-57527-HD183032N405832V01_sp13-093.dat,-999.0,-999.0,-1.674044989283003,0.0108840822468904
spec-57300-KP185031N425443V02_sp10-209.dat,-1.1,0.059,-1.471884089016826,0.0110601305929757
spec-57912-KP185031N425443V03_sp04-071.dat,-1.65,0.059,-1.8994504658545792,0.0112140278141594
spec-57912-KP185031N425443V03_sp04-071.dat,-1.65,0.059,-1.8994504658545792,0.0112140278141594
spec-57912-KP185031N425443V04_sp04-071.dat,-1.65,0.059,-1.9605810824190515,0.0109808485992367
spec-57912-KP185031N425443V04_sp04-071.dat,-1.65,0.059,-1.9605810824190515,0.0109808485992367
spec-57300-KP185031N425443V02_sp04-071.dat,-1.65,0.059,-1.606916609656766,0.0109764442862242
spec-57300-KP185031N425443V02_sp04-071.dat,-1.65,0.059,-1.606916609656766,0.0109764442862242
spec-57912-KP185031N425443V05_sp04-071.dat,-1.65,0.059,-2.056513294588489,0.0102690196019422
spec-57912-KP185031N425443V05_sp04-071.dat,-1.65,0.059,-2.056513294588489,0.0102690196019422
spec-57516-HD184435N434959B01_sp16-065.dat,-999.0,-999.0,-1.6481163126533955,0.0109277741150153
spec-56443-HD182107N494331M01_sp02-079.dat,-1.874,0.103,-1.4105462794834978,0.014671530421819
spec-56768-HD180157N475305V_sp09-073.dat,-0.463,0.065,-0.7855989810611586,0.0092044771163421
spec-57162-HD184318N574906B01_sp02-109.dat,-1.743,0.101,-1.954861280264367,0.0109921058546244
spec-56094-kepler05B56094_2_sp10-195.dat,-1.496,0.156,-1.321675797599592,0.0172736731158113
spec-56811-KP190339N395439V02_sp08-113.dat,-2.614,0.079,-2.920281562229005,0.0155690572885992
spec-57291-KP190808N440210V02_sp01-158.dat,-1.892,0.053,-2.3845766054971462,0.0093076855157333
spec-57919-KP192314N471144V05_sp06-018.dat,-1.833,0.076,-1.3964636763549816,0.0099039048360585
spec-57298-KP192314N471144V02_sp04-189.dat,-0.767,0.076,-1.133833353123612,0.0093757867525177
spec-57280-KP192314N471144B02_sp04-166.dat,-999.0,-999.0,-1.5778698485898,0.0099760308735149
spec-57919-KP192314N471144V04_sp14-142.dat,-999.0,-999.0,-1.8692542217282693,0.0108634364740671
spec-57899-HD191718N495100B01_sp02-064.dat,-999.0,-999.0,-1.621853954640788,0.0102674655126201
spec-56919-KP190651N485531V01_sp03-183.dat,-1.05,0.076,-1.559560790910521,0.0112936027568348
spec-57173-KP190651N485531V02_sp03-183.dat,-1.05,0.076,-1.8550043431504128,0.0102055027051738
spec-56928-KP192323N501616V02_sp09-181.dat,-1.464,0.081,-2.339741946758892,0.0099613056940493
spec-57309-HD210445N021611B01_sp14-123.dat,-1.336,0.055,-1.7626424162122831,0.0117584237424514
spec-58398-EG212551N003203B01_sp07-134.dat,-1.575,0.112,-1.616579578336975,0.0103624073315445
spec-56976-EG215014S003621B01_sp10-223.dat,-1.667,0.08,-2.209820865206869,0.0102278945134626
spec-58398-EG212551N003203B01_sp01-160.dat,-1.225,0.093,-1.447810252514797,0.010263973383292
spec-56214-EG211942S025242M02_sp12-025.dat,-1.225,0.093,-1.0999668109261278,0.0117729020373731
spec-56214-EG211942S025242M02_sp12-206.dat,-999.0,-999.0,-2.697297691510817,0.0095019471300883
spec-58398-EG212551N003203B01_sp07-159.dat,-999.0,-999.0,-2.086076603061504,0.0096033573332152
spec-56214-EG211942S025242B02_sp14-225.dat,-2.326,0.102,-2.69273692044575,0.0112520068220306
spec-56214-EG211942S025242M02_sp14-225.dat,-2.326,0.102,-2.651050885451597,0.0095987733539019
spec-56206-EG211942S025242M01_sp04-199.dat,-1.194,0.163,-0.6481801461300469,0.0105055769652742
spec-56214-EG211942S025242M02_sp01-184.dat,-1.35,0.093,-1.4181155020659728,0.0098905838826765
spec-56214-EG211942S025242M02_sp01-184.dat,-1.35,0.093,-1.4181155020659728,0.0098905838826765
spec-56214-EG211942S025242B02_sp01-184.dat,-1.35,0.093,-1.5338528960527,0.01041944511127
spec-56214-EG211942S025242B02_sp01-184.dat,-1.35,0.093,-1.5338528960527,0.01041944511127
spec-56201-EG214025S065830V01_sp04-007.dat,-0.6,0.261,1.0058732914766633,0.0261789869849997
spec-56202-EG211454S070515V02_sp06-147.dat,-1.256,0.145,-0.9710971804306728,0.0098845571973131
spec-56208-EG211454S070515B01_sp10-161.dat,-1.7,0.1,-0.7054783979550028,0.011125710934111
spec-56202-EG211454S070515V03_sp10-161.dat,-1.7,0.1,0.2610285956934475,0.0151849351296803
spec-56201-EG214025S065830V01_sp07-097.dat,-1.3,0.262,0.775957463286864,0.0410894379908389
spec-56976-EG215014S003621B01_sp14-166.dat,-1.283,0.076,-1.9397260712821172,0.0116658106359294
spec-56206-EG211942S025242B01_sp11-031.dat,-1.327,0.116,-1.36545449792329,0.0108977377450226
spec-58398-EG212551N003203B01_sp06-117.dat,-1.914,0.077,-1.6993944749185554,0.0115440010775138
spec-56976-EG215014S003621B01_sp06-138.dat,-1.4,0.085,-1.3471175264526665,0.0104651899467771
spec-57309-HD210445N021611B01_sp01-196.dat,-2.829,0.078,-2.85394791422666,0.0122570210589389
spec-57309-HD210445N021611V01_sp01-118.dat,-0.517,0.053,-1.0543565263248014,0.0097577317076558
spec-57309-HD210445N021611B01_sp01-114.dat,-1.382,0.077,-2.029964682999965,0.0108549193167134
spec-57688-EG215014S003621M01_sp13-115.dat,-1.374,0.08,-0.1283602881070666,0.0133592424915246
spec-57309-HD210445N021611B01_sp07-250.dat,-1.15,0.063,-1.588179939242154,0.0109595673706595
spec-58398-EG212551N003203B01_sp10-244.dat,-1.427,0.1,-1.7109457538900985,0.0103907890879442
spec-57309-HD210445N021611B01_sp07-052.dat,-1.491,0.095,-1.2073246654773648,0.011048965583125
spec-56948-EG212551N003203M01_sp09-150.dat,-1.776,-999.0,-1.5662734977726904,0.0116079663927891
spec-58398-EG212551N003203B01_sp09-182.dat,-1.776,-999.0,0.149594892996179,0.0151552705555761
spec-58398-EG212551N003203B01_sp09-183.dat,-1.617,0.076,-1.5142293808747032,0.010717312976305
spec-56948-EG212551N003203M01_sp09-148.dat,-1.617,0.076,-1.602287272250587,0.0110025962572557
spec-57688-EG215014S003621M01_sp16-124.dat,-1.364,0.094,-1.647746276709103,0.0101313357319105
spec-56203-EG213945N020821V02_sp05-115.dat,-1.863,0.12,-1.616802435516017,0.0105988994367821
spec-56218-EG213945N020821B01_sp10-029.dat,-1.54,0.062,-0.1660753089414008,0.0123708647344724
spec-56218-EG213945N020821M01_sp10-029.dat,-1.54,0.062,-1.5422943757321703,0.0121010033347448
